sku,nombre,precio,stock,categoria,descripcion,imagenUrl
SKU-63330,Producto 63330,633300.50,330,Electrónica,Descripción del producto 63330,https://cdn.example.com/img/63330.jpg
SKU-63331,Producto 63331,633310.50,331,Hogar,Descripción del producto 63331,https://cdn.example.com/img/63331.jpg
SKU-63332,Producto 63332,633320.50,332,Ropa,Descripción del producto 63332,https://cdn.example.com/img/63332.jpg
SKU-63333,Producto 63333,no-es-un-numero,333,Deportes,Descripción del producto 63333,https://cdn.example.com/img/63333.jpg
SKU-63334,Producto 63334,633340.50,334,Juguetes,Descripción del producto 63334,https://cdn.example.com/img/63334.jpg
SKU-63335,Producto 63335,633350.50,335,LIBROS,Descripción del producto 63335,https://cdn.example.com/img/63335.jpg
,Producto 63336,633360.50,336,Alimentos,Descripción del producto 63336,https://cdn.example.com/img/63336.jpg
SKU-63337,Producto 63337,633370.50,337,Belleza,Descripción del producto 63337,https://cdn.example.com/img/63337.jpg
SKU-63338,,633380.50,338,Herramientas,Descripción del producto 63338,https://cdn.example.com/img/63338.jpg
SKU-63339,  Producto   63339   con   espacios  ,633390.50,339,Mascotas,Descripción del producto 63339,https://cdn.example.com/img/63339.jpg
SKU-63340,Producto 63340,633400.50,340,Electrónica,Descripción del producto 63340,https://cdn.example.com/img/63340.jpg
SKU-63341,Producto 63341,633410.50,341,Hogar,Descripción del producto 63341,https://cdn.example.com/img/63341.jpg
SKU-63342,Producto 63342,633420.50,342.75,Ropa,Descripción del producto 63342,https://cdn.example.com/img/63342.jpg
,Producto 63343,633430.50,343,Deportes,Descripción del producto 63343,https://cdn.example.com/img/63343.jpg
SKU-63344,Producto 63344,633440.50,abc,Juguetes,Descripción del producto 63344,https://cdn.example.com/img/63344.jpg
SKU-63345,Producto 63345,633450.50,345,Libros,Descripción del producto 63345,no-es-una-url
SKU-63346,Producto 63346,633460.50,-346,Alimentos,Descripción del producto 63346,https://cdn.example.com/img/63346.jpg
SKU-63347,Producto 63347,633470.50,347,Belleza,Descripción del producto 63347,https://cdn.example.com/img/63347.jpg
SKU-63348,Producto 63348,633480.50,348,Herramientas,Descripción del producto 63348,https://cdn.example.com/img/63348.jpg
SKU-63349,,633490.50,349,Mascotas,Descripción del producto 63349,https://cdn.example.com/img/63349.jpg
,Producto 63350,633500.50,350,Electrónica,Descripción del producto 63350,https://cdn.example.com/img/63350.jpg
SKU-63351,Producto 63351,633510.50,351,Hogar,Descripción del producto 63351,https://cdn.example.com/img/63351.jpg
SKU-63352,Producto 63352,633520.50,352,Ropa,Descripción del producto 63352,https://cdn.example.com/img/63352.jpg
SKU-63353,Producto 63353,633530.50,353,Deportes,Descripción del producto 63353,https://cdn.example.com/img/63353.jpg
SKU-63354,Producto 63354,633540.50,354,Juguetes,Descripción del producto 63354,https://cdn.example.com/img/63354.jpg
SKU-63355,Producto 63355,633550.50,355,Libros,Descripción del producto 63355,https://cdn.example.com/img/63355.jpg
sku-63356,Producto 63356,633560.50,356,Alimentos,Descripción del producto 63356,https://cdn.example.com/img/63356.jpg
,Producto 63357,633570.50,357,Belleza,Descripción del producto 63357,https://cdn.example.com/img/63357.jpg
SKU-63358,Producto 63358,633580.50,358,Herramientas,Descripción del producto 63358,https://cdn.example.com/img/63358.jpg
SKU-63359,Producto 63359,633590.50,359.75,Mascotas,Descripción del producto 63359,https://cdn.example.com/img/63359.jpg
SKU-63360,,633600.50,360,Electrónica,Descripción del producto 63360,https://cdn.example.com/img/63360.jpg
SKU-63361,Producto 63361,633610.50,361,Hogar,Descripción del producto 63361,https://cdn.example.com/img/63361.jpg
SKU-63362,Producto 63362,-633620.50,362,Ropa,Descripción del producto 63362,https://cdn.example.com/img/63362.jpg
SKU-63363,Producto 63363,633630.50,363,Deportes,Descripción del producto 63363,https://cdn.example.com/img/63363.jpg
,Producto 63364,633640.50,364,Juguetes,Descripción del producto 63364,https://cdn.example.com/img/63364.jpg
SKU-63365,Producto 63365,633650.50,-365,Libros,Descripción del producto 63365,https://cdn.example.com/img/63365.jpg
SKU-63366,Producto 63366,633660.123456,366,Alimentos,Descripción del producto 63366,https://cdn.example.com/img/63366.jpg
SKU-63367,Producto 63367,633670.50,367,Belleza,Descripción del producto 63367,https://cdn.example.com/img/63367.jpg
SKU-63368,Producto 63368,633680.50,368,Herramientas,Descripción del producto 63368,https://cdn.example.com/img/63368.jpg
SKU-63369,Producto 63369,633690.50,369,Mascotas,Descripción del producto 63369,https://cdn.example.com/img/63369.jpg
SKU-63370,Producto 63370,633700.50,370,Electrónica,Descripción del producto 63370,https://cdn.example.com/img/63370.jpg
,Producto 63371,633710.50,371,Hogar,Descripción del producto 63371,https://cdn.example.com/img/63371.jpg
SKU-63372,Producto 63372,633720.50,372,Ropa,Descripción del producto 63372,https://cdn.example.com/img/63372.jpg
SKU-63373,Producto 63373,633730.50,373,Deportes,Descripción del producto 63373,https://cdn.example.com/img/63373.jpg
SKU-63374,Producto 63374,633740.50,374,Juguetes,Descripción del producto 63374,https://cdn.example.com/img/63374.jpg
SKU-63375,Producto 63375,-633750.50,375,Libros,Descripción del producto 63375,https://cdn.example.com/img/63375.jpg
SKU-63376,Producto 63376,633760.50,376.75,Alimentos,Descripción del producto 63376,https://cdn.example.com/img/63376.jpg
SKU-63377,Producto 63377,633770.50,377,Belleza,Descripción del producto 63377,https://cdn.example.com/img/63377.jpg
,Producto 63378,633780.50,378,Herramientas,Descripción del producto 63378,https://cdn.example.com/img/63378.jpg
SKU-63379,Producto 63379,633790.50,379,Mascotas,,https://cdn.example.com/img/63379.jpg
SKU-63380,Producto 63380,633800.50,380,Electrónica,Descripción del producto 63380,https://cdn.example.com/img/63380.jpg
SKU-63381,Producto 63381,633810.50,abc,Hogar,Descripción del producto 63381,https://cdn.example.com/img/63381.jpg
SKU-63382,,633820.50,382,Ropa,Descripción del producto 63382,https://cdn.example.com/img/63382.jpg
SKU-63383,Producto 63383,633830.50,383,Deportes,Descripción del producto 63383,https://cdn.example.com/img/63383.jpg
SKU-63384,Producto 63384,633840.50,-384,Juguetes,Descripción del producto 63384,https://cdn.example.com/img/63384.jpg
,Producto 63385,633850.50,385,Libros,Descripción del producto 63385,https://cdn.example.com/img/63385.jpg
SKU-63386,Producto 63386,633860.50,386,Alimentos,Descripción del producto 63386,no-es-una-url
SKU-63387,Producto 63387,633870.50,387,Belleza,Descripción del producto 63387,https://cdn.example.com/img/63387.jpg
SKU-63388,Producto 63388,-633880.50,388,Herramientas,Descripción del producto 63388,https://cdn.example.com/img/63388.jpg
SKU-63389,Producto 63389,633890.50,389,Mascotas,Descripción del producto 63389,https://cdn.example.com/img/63389.jpg
SKU-63390,Producto 63390,633900.50,390,Electrónica,Descripción del producto 63390,https://cdn.example.com/img/63390.jpg
SKU-63391,Producto 63391,633910.50,391,Hogar,Descripción del producto 63391,https://cdn.example.com/img/63391.jpg
,Producto 63392,633920.50,392,Ropa,Descripción del producto 63392,https://cdn.example.com/img/63392.jpg
SKU-63393,,633930.50,393,Deportes,Descripción del producto 63393,https://cdn.example.com/img/63393.jpg
SKU-63366,Producto 63394,633940.50,394,Juguetes,Descripción del producto 63394,https://cdn.example.com/img/63394.jpg
SKU-63395,Producto 63395,no-es-un-numero,395,Libros,Descripción del producto 63395,https://cdn.example.com/img/63395.jpg
SKU-63396,Producto 63396,633960.50,396,Alimentos,Descripción del producto 63396,https://cdn.example.com/img/63396.jpg
SKU-63397,Producto 63397,633970.50,397,Belleza,Descripción del producto 63397,https://cdn.example.com/img/63397.jpg
SKU-63398,Producto 63398,633980.50,398,Herramientas,Descripción del producto 63398,https://cdn.example.com/img/63398.jpg
,Producto 63399,633990.50,399,Mascotas,Descripción del producto 63399,https://cdn.example.com/img/63399.jpg
SKU-63400,Producto 63400,634000.50,400,Electrónica,Descripción del producto 63400,https://cdn.example.com/img/63400.jpg
SKU-63401,Producto 63401,-634010.50,401,Hogar,Descripción del producto 63401,https://cdn.example.com/img/63401.jpg
SKU-63402,Producto 63402,634020.50,402,Ropa,Descripción del producto 63402,https://cdn.example.com/img/63402.jpg
SKU-63403,Producto 63403,634030.50,-403,Deportes,Descripción del producto 63403,https://cdn.example.com/img/63403.jpg
SKU-63404,,634040.50,404,Juguetes,Descripción del producto 63404,https://cdn.example.com/img/63404.jpg
SKU-63405,Producto 63405,634050.50,405,Libros,Descripción del producto 63405,https://cdn.example.com/img/63405.jpg
,Producto 63406,634060.50,406,Alimentos,Descripción del producto 63406,https://cdn.example.com/img/63406.jpg
SKU-63407,Producto 63407,634070.50,407,Belleza,Descripción del producto 63407,https://cdn.example.com/img/63407.jpg
SKU-63408,Producto 63408,634080.50,408,Herramientas,Descripción del producto 63408,https://cdn.example.com/img/63408.jpg
SKU-63409,Producto 63409,634090.50,409,Mascotas,Descripción del producto 63409,https://cdn.example.com/img/63409.jpg
SKU-63410,Producto 63410,634100.50,410.75,Electrónica,Descripción del producto 63410,https://cdn.example.com/img/63410.jpg
SKU-63411,Producto 63411,634110.50,411,,Descripción del producto 63411,https://cdn.example.com/img/63411.jpg
SKU-63412,Producto 63412,634120.50,412,Ropa,Descripción del producto 63412,https://cdn.example.com/img/63412.jpg
,Producto 63413,634130.50,413,Deportes,Descripción del producto 63413,https://cdn.example.com/img/63413.jpg
SKU-63414,Producto 63414,-634140.50,414,Juguetes,Descripción del producto 63414,https://cdn.example.com/img/63414.jpg
SKU-63415,,634150.50,415,Libros,Descripción del producto 63415,https://cdn.example.com/img/63415.jpg
SKU-63416,Producto 63416,634160.50,416,Alimentos,Descripción del producto 63416,https://cdn.example.com/img/63416.jpg
SKU-63417,Producto 63417,634170.50,417,Belleza,Descripción del producto 63417,https://cdn.example.com/img/63417.jpg
SKU-63418,Producto 63418,634180.50,abc,Herramientas,Descripción del producto 63418,https://cdn.example.com/img/63418.jpg
SKU-63419,Producto 63419,634190.50,419,Mascotas,Descripción del producto 63419,https://cdn.example.com/img/63419.jpg
,Producto 63420,634200.50,420,Electrónica,Descripción del producto 63420,https://cdn.example.com/img/63420.jpg
SKU-63421,Producto 63421,634210.50,421,Hogar,Descripción del producto 63421,https://cdn.example.com/img/63421.jpg
SKU-63422,Producto 63422,634220.50,-422,Ropa,Descripción del producto 63422,https://cdn.example.com/img/63422.jpg
SKU-63395,Producto 63423,634230.50,423,Deportes,Descripción del producto 63423,https://cdn.example.com/img/63423.jpg
SKU-63424,Producto 63424,634240.50,424,Juguetes,Descripción del producto 63424,https://cdn.example.com/img/63424.jpg
SKU-63425,  Producto   63425   con   espacios  ,634250.50,425,Libros,Descripción del producto 63425,https://cdn.example.com/img/63425.jpg
SKU-63426,,634260.50,426,Alimentos,Descripción del producto 63426,https://cdn.example.com/img/63426.jpg
,Producto 63427,634270.50,427,Belleza,Descripción del producto 63427,https://cdn.example.com/img/63427.jpg
SKU-63428,Producto 63428,634280.50,428,Herramientas,Descripción del producto 63428,https://cdn.example.com/img/63428.jpg
SKU-63429,Producto 63429,634290.50,429,Mascotas,Descripción del producto 63429,https://cdn.example.com/img/63429.jpg
SKU-63430,Producto 63430,634300.50,430,Electrónica,Descripción del producto 63430,https://cdn.example.com/img/63430.jpg
SKU-63431,Producto 63431,634310.50,431,Hogar,Descripción del producto 63431,https://cdn.example.com/img/63431.jpg
SKU-63432,Producto 63432,634320.50,432,Ropa,Descripción del producto 63432,https://cdn.example.com/img/63432.jpg
SKU-63433,Producto 63433,634330.50,433,Deportes,Descripción del producto 63433,https://cdn.example.com/img/63433.jpg
,Producto 63434,634340.50,434,Juguetes,Descripción del producto 63434,https://cdn.example.com/img/63434.jpg
SKU-63435,Producto 63435,634350.50,435,Libros,Descripción del producto 63435,https://cdn.example.com/img/63435.jpg
SKU-63436,Producto 63436,634360.50,436,Alimentos,Descripción del producto 63436,https://cdn.example.com/img/63436.jpg
SKU-63437,,634370.50,437,Belleza,Descripción del producto 63437,https://cdn.example.com/img/63437.jpg
SKU-63438,Producto 63438,634380.50,438,Herramientas,Descripción del producto 63438,https://cdn.example.com/img/63438.jpg
SKU-63439,Producto 63439,634390.50,439,Mascotas,Descripción del producto 63439,https://cdn.example.com/img/63439.jpg
SKU-63440,Producto 63440,-634400.50,440,Electrónica,Descripción del producto 63440,https://cdn.example.com/img/63440.jpg
,Producto 63441,634410.50,441,Hogar,Descripción del producto 63441,https://cdn.example.com/img/63441.jpg
SKU-63442,Producto 63442,634420.50,442,Ropa,Descripción del producto 63442,https://cdn.example.com/img/63442.jpg
SKU-63443,Producto 63443,634430.50,443,Deportes,Descripción del producto 63443,https://cdn.example.com/img/63443.jpg
SKU-63444,Producto 63444,634440.50,444.75,Juguetes,Descripción del producto 63444,https://cdn.example.com/img/63444.jpg
SKU-63445,Producto 63445,634450.50,445,Libros,Descripción del producto 63445,https://cdn.example.com/img/63445.jpg
SKU-63446,Producto 63446,634460.50,446,Alimentos,Descripción del producto 63446,https://cdn.example.com/img/63446.jpg
SKU-63447,Producto 63447,634470.50,447,Belleza,Descripción del producto 63447,https://cdn.example.com/img/63447.jpg
,Producto 63448,634480.50,448,Herramientas,Descripción del producto 63448,https://cdn.example.com/img/63448.jpg
SKU-63449,Producto 63449,634490.50,449,Mascotas,Descripción del producto 63449,https://cdn.example.com/img/63449.jpg
sku-63450,Producto 63450,634500.50,450,Electrónica,Descripción del producto 63450,https://cdn.example.com/img/63450.jpg
SKU-63451,Producto 63451,634510.50,451,Hogar,Descripción del producto 63451,https://cdn.example.com/img/63451.jpg
SKU-63424,Producto 63452,634520.50,452,Ropa,Descripción del producto 63452,https://cdn.example.com/img/63452.jpg
SKU-63453,Producto 63453,-634530.50,453,Deportes,Descripción del producto 63453,https://cdn.example.com/img/63453.jpg
SKU-63454,Producto 63454,634540.50,454,Juguetes,Descripción del producto 63454,https://cdn.example.com/img/63454.jpg
,Producto 63455,634550.50,455,Libros,Descripción del producto 63455,https://cdn.example.com/img/63455.jpg
SKU-63456,Producto 63456,634560.50,456,Alimentos,Descripción del producto 63456,https://cdn.example.com/img/63456.jpg
SKU-63457,Producto 63457,634570.50,457,,Descripción del producto 63457,https://cdn.example.com/img/63457.jpg
SKU-63458,Producto 63458,634580.50,458,Herramientas,Descripción del producto 63458,https://cdn.example.com/img/63458.jpg
SKU-63459,,634590.50,459,Mascotas,Descripción del producto 63459,https://cdn.example.com/img/63459.jpg
SKU-63460,Producto 63460,634600.50,-460,Electrónica,Descripción del producto 63460,https://cdn.example.com/img/63460.jpg
SKU-63461,Producto 63461,634610.50,461.75,Hogar,Descripción del producto 63461,https://cdn.example.com/img/63461.jpg
,Producto 63462,634620.50,462,Ropa,Descripción del producto 63462,https://cdn.example.com/img/63462.jpg
SKU-63463,Producto 63463,634630.50,463,Deportes,Descripción del producto 63463,https://cdn.example.com/img/63463.jpg
SKU-63464,Producto 63464,634640.50,464,Juguetes,Descripción del producto 63464,https://cdn.example.com/img/63464.jpg
SKU-63465,Producto 63465,634650.50,465,Libros,Descripción del producto 63465,https://cdn.example.com/img/63465.jpg
SKU-63466,Producto 63466,-634660.50,466,Alimentos,Descripción del producto 63466,https://cdn.example.com/img/63466.jpg
